transaction_id,product_id,transaction_quantity,price_per_unit
79071,46,1,2.5
79072,57,1,3.1
79073,42,2,2.5
79074,22,2,2.0
79075,41,1,4.25
79075,84,2,0.8
79076,33,1,3.5
79077,54,2,2.5
79077,75,1,3.5
79078,39,2,4.25
79078,84,1,0.8
79079,33,1,3.5
79080,33,1,3.5
79081,45,2,3.0
79082,28,2,2.0
79083,59,2,4.5
79084,60,1,3.75
79085,43,1,3.0
79086,56,1,2.55
79086,78,1,4.5
79087,23,2,2.5
79088,32,2,3.0
79089,59,1,4.5
79089,79,1,3.75
79089,9,1,22.5
79090,30,2,3.0
79091,29,1,2.5
79091,76,1,3.5
79091,15,1,9.25
79092,60,2,3.75
79093,23,1,2.5
79094,49,2,3.0
79095,54,1,2.5
79096,59,1,4.5
79096,75,1,3.5
79096,8,1,45.0
79097,38,2,3.75
79097,65,1,0.8
79097,73,1,3.75
79098,48,2,2.5
79099,36,2,3.75
79100,29,1,2.5
79101,45,2,3.0
79102,22,1,2.0
79103,55,3,4.0
79104,35,1,3.1
79105,33,1,3.5
79105,78,1,4.5
79105,7,1,19.75
79106,24,1,3.0
79107,61,2,4.75
79108,57,1,3.1
79109,33,1,3.5
79110,38,1,3.75
79110,63,2,0.8
79110,70,1,3.25
79111,48,1,2.5
79112,40,1,3.75
79112,84,2,0.8
79113,29,1,2.5
79113,74,1,3.5
79114,30,2,3.0
79115,58,1,3.5
79115,11,1,8.95
79116,43,1,3.0
79117,47,2,3.0
79117,83,1,14.0
79118,48,2,2.5
79119,24,1,3.0
79120,41,3,4.25
79120,64,2,0.8
79120,70,1,3.25
79121,39,1,4.25
79121,64,2,0.8
79121,77,1,3.0
79122,25,1,2.2
79123,51,1,3.0
79123,76,1,3.5
79124,54,3,2.5
79125,71,1,3.75
79126,59,1,4.5
79127,43,1,3.0
79128,36,1,3.75
79129,45,1,3.0
79130,32,2,3.0
79130,70,1,3.25
79131,55,1,4.0
79131,7,1,19.75
79132,26,2,3.0
79133,36,2,3.75
79134,31,3,2.2
79135,34,1,2.45
79136,35,1,3.1
79136,17,1,9.5
79137,38,1,3.75
79137,63,1,0.8
79137,4,1,20.45
79138,50,2,2.5
79139,51,1,3.0
79140,25,1,2.2
79140,76,1,3.5
79140,11,1,8.95
79141,39,1,4.25
79141,63,2,0.8
79142,40,2,3.75
79142,84,1,0.8
79142,70,1,3.25
79143,45,1,3.0
79144,40,1,3.75
79144,63,2,0.8
79144,69,1,3.25
79145,28,2,2.0
79146,25,1,2.2
79147,24,1,3.0
79148,44,1,2.5
79148,75,1,3.5
79149,71,1,3.75
79149,71,1,3.75
79150,36,2,3.75
79150,76,1,3.5
79151,36,2,3.75
79152,40,1,3.75
79152,65,1,0.8
79152,74,1,3.5
79153,45,1,3.0
79153,87,1,3.0
79154,54,2,2.5
79154,76,1,3.5
79155,47,1,3.0
79156,34,1,2.45
79157,32,1,3.0
79158,41,3,4.25
79158,63,1,0.8
79159,71,1,3.75
79159,71,1,3.75
79160,52,1,2.5
79160,74,1,3.5
79161,59,2,4.5
79162,48,1,2.5
79162,6,1,21.0
79163,50,2,2.5
79164,60,1,3.75
79165,61,1,4.75
79166,54,1,2.5
79166,16,1,8.95
79167,48,1,2.5
79168,51,1,3.0
79168,70,1,3.25
79169,39,2,4.25
79169,63,2,0.8
79170,32,1,3.0
79170,77,1,3.0
79171,44,3,2.5
79172,24,1,3.0
79172,74,1,3.5
79173,40,2,3.75
79173,65,2,0.8
79174,25,1,2.2
79175,56,3,2.55
79175,74,1,3.5
79176,26,1,3.0
79176,70,1,3.25
79177,45,1,3.0
79178,53,2,3.0
79179,54,2,2.5
79180,45,1,3.0
79181,52,1,2.5
79182,42,1,2.5
79183,25,2,2.2
79183,3,1,14.75
79184,31,1,2.2
79184,69,1,3.25
79185,42,2,2.5
79185,72,1,3.25
79186,44,3,2.5
79186,72,1,3.25
79187,53,1,3.0
79188,71,1,3.75
79189,59,1,4.5
79189,76,1,3.5
79190,42,1,2.5
79190,77,1,3.0
79191,25,1,2.2
79191,69,1,3.25
79192,47,2,3.0
79193,30,1,3.0
79193,78,1,4.5
79194,38,2,3.75
79194,65,1,0.8
79195,43,1,3.0
79196,48,1,2.5
79197,71,1,3.75
79198,35,1,3.1
79198,79,1,3.75
79199,50,1,2.5
79200,47,1,3.0
79201,40,1,3.75
79201,84,2,0.8
79201,69,1,3.25
79202,56,1,2.55
79203,49,2,3.0
79204,44,1,2.5
79205,51,1,3.0
79206,45,1,3.0
79206,76,1,3.5
79207,47,1,3.0
79208,45,3,3.0
79208,37,2,3.0
79208,84,1,0.8
79209,33,1,3.5
79209,71,1,3.75
79210,61,1,4.75
79211,23,1,2.5
79212,44,1,2.5
79213,71,1,3.75
79213,71,1,3.75
79214,29,2,2.5
79215,54,1,2.5
79215,79,1,3.75
79216,30,1,3.0
79217,37,3,3.0
79217,84,1,0.8
79218,56,3,2.55
79219,39,1,4.25
79219,84,1,0.8
79220,71,1,3.75
79220,71,1,3.75
79221,58,2,3.5
79222,87,1,2.1
79222,72,1,2.65
79223,45,1,3.0
79224,28,1,2.0
79224,78,1,4.5
79225,60,1,3.75
79225,75,1,3.5
79225,17,1,9.5
79226,25,1,2.2
79227,55,2,4.0
79227,15,1,9.25
79228,25,2,2.2
79229,1,1,18.0
79230,46,1,2.5
79230,78,1,4.5
79231,61,1,4.75
79232,33,1,3.5
79232,75,1,3.5
79233,42,2,2.5
79233,82,1,12.0
79234,36,1,3.75
79235,50,2,2.5
79236,24,2,3.0
79237,48,2,2.5
79237,70,1,3.25
79238,71,1,3.75
79239,56,2,2.55
79240,37,1,3.0
79240,64,1,0.8
79241,60,2,3.75
79242,31,1,2.2
79243,57,1,3.1
79244,25,1,2.2
79245,22,2,2.0
79246,28,1,2.0
79247,22,2,2.0
79248,57,1,3.1
79249,40,3,3.75
79249,64,2,0.8
79249,72,1,3.25
79250,60,1,3.75
79251,71,1,3.75
79252,55,2,4.0
79252,73,1,3.75
79253,39,1,4.25
79253,84,2,0.8
79254,55,2,4.0
79254,78,1,4.5
79255,40,1,3.75
79255,63,2,0.8
79255,70,1,3.25
79256,45,1,3.0
79257,43,2,3.0
79257,78,1,4.5
79257,29,1,2.5
79258,24,2,3.0
79259,61,1,4.75
79259,77,1,3.0
79260,33,3,3.5
79261,36,2,3.75
79262,58,1,3.5
79263,49,1,3.0
79263,69,1,3.25
79263,82,1,12.0
79264,61,3,4.75
79265,53,1,3.0
79265,18,1,10.95
79266,41,1,4.25
79266,84,2,0.8
79267,39,1,4.25
79267,84,2,0.8
79267,73,1,3.75
79268,42,1,2.5
79268,20,1,7.6
79269,33,2,3.5
79270,27,1,3.5
79270,71,1,3.75
79271,57,1,3.1
79272,45,2,3.0
79272,79,1,3.75
79273,30,1,3.0
79274,60,2,3.75
79275,48,2,2.5
79276,28,2,2.0
79277,40,2,3.75
79277,64,1,0.8
79278,41,1,4.25
79278,84,2,0.8
79279,41,1,4.25
79279,84,1,0.8
79280,87,2,3.0
79281,48,1,2.5
79282,26,1,3.0
79282,69,1,3.25
79283,40,2,3.75
79283,84,1,0.8
79284,40,1,3.75
79284,64,1,0.8
79285,54,1,2.5
79286,61,1,4.75
79287,71,1,3.75
79287,71,1,3.75
79288,56,1,2.55
79288,77,1,3.0
79289,22,2,2.0
79290,60,1,3.75
79290,75,1,3.5
79291,27,1,3.5
79292,32,2,3.0
79293,29,1,2.5
79293,71,1,3.75
79294,42,2,2.5
79295,53,2,3.0
79295,74,1,3.5
79295,2,1,18.0
79296,48,1,2.5
79297,43,3,3.0
79297,79,1,3.75
79298,27,1,3.5
79299,57,1,3.1
79300,57,1,3.1
79301,38,2,3.75
79301,84,2,0.8
79302,36,2,3.75
79303,43,1,3.0
79304,26,1,3.0
79305,47,2,3.0
79306,61,1,4.75
79306,77,1,3.0
79306,6,1,21.0
79307,33,2,3.5
79308,54,2,2.5
79309,87,2,3.0
79309,77,1,3.0
79310,43,2,3.0
79311,40,2,3.75
79311,84,2,0.8
79312,50,1,2.5
79313,39,1,4.25
79313,64,1,0.8
79314,30,3,3.0
79314,70,1,3.25
79315,54,1,2.5
79315,70,1,3.25
79316,43,2,3.0
79316,70,1,3.25
79317,26,1,3.0
79318,44,2,2.5
79319,60,3,3.75
79319,77,1,3.0
79320,23,2,2.5
79321,48,2,2.5
79322,26,1,3.0
79323,45,1,3.0
79323,4,1,20.45
79324,26,3,3.0
79325,53,2,3.0
79326,40,2,3.75
79326,84,2,0.8
79327,34,1,2.45
79328,39,2,4.25
79328,63,2,0.8
79329,53,1,3.0
79330,87,2,3.0
79331,25,2,2.2
79331,83,1,14.0
79332,23,1,2.5
79333,52,1,2.5
79334,23,2,2.5
79334,71,1,3.75
79335,26,1,3.0
79336,36,2,3.75
79336,81,1,28.0
79337,46,3,2.5
79338,37,1,3.0
79338,77,1,3.0
79339,29,3,2.5
79340,30,1,3.0
79340,72,1,3.25
79340,3,1,14.75
79341,58,2,3.5
79342,52,2,2.5
79343,40,3,3.75
79343,84,2,0.8
79343,76,1,3.5
79344,27,1,3.5
79344,72,1,3.25
79345,40,1,3.75
79346,32,3,3.0
79347,42,1,2.5
79348,45,1,3.0
79349,26,1,3.0
79350,27,2,3.5
79350,13,1,8.95
79351,47,3,3.0
79352,32,2,3.0
79352,49,1,3.0
79352,69,1,3.25
79353,44,1,2.5
79354,55,3,4.0
79354,71,1,3.75
79355,61,1,4.75
79356,30,1,3.0
79357,23,1,2.5
79358,60,1,3.75
79359,57,1,3.1
79360,25,2,2.2
79361,22,1,2.0
79362,54,1,2.5
79363,40,1,3.75
79363,65,1,0.8
79364,61,1,4.75
79365,31,1,2.2
79366,40,2,3.75
79366,84,2,0.8
79366,77,1,3.0
79367,60,1,3.75
79368,47,1,3.0
79369,57,1,3.1
79370,54,1,2.5
79371,34,1,2.45
79372,36,2,3.75
79373,57,2,3.1
79373,76,1,3.5
79374,33,2,3.5
79375,30,1,3.0
79375,70,1,3.25
79375,20,1,7.6
79376,56,1,2.55
79376,78,1,4.5
79377,25,1,2.2
79378,61,1,4.75
79378,78,1,4.5
79379,55,1,4.0
79379,73,1,3.75
79380,53,1,3.0
79381,45,1,3.0
79382,44,2,2.5
79383,45,1,3.0
79384,26,1,3.0
79385,87,1,2.1
79385,72,1,2.65
79386,87,1,2.1
79386,72,1,2.65
79387,36,1,3.75
79388,46,1,2.5
79389,45,1,3.0
79389,73,1,3.75
79390,52,1,2.5
79391,33,1,3.5
79392,39,2,4.25
79392,65,1,0.8
79393,23,1,2.5
79394,31,1,2.2
79395,44,2,2.5
79396,23,1,2.5
79397,31,3,2.2
79398,46,3,2.5
79398,7,1,19.75
79399,45,1,3.0
79399,70,1,3.25
79400,45,1,3.0
79401,22,1,2.0
79402,37,1,3.0
79402,69,1,3.25
79403,23,1,2.5
79404,27,1,3.5
79405,54,1,2.5
79405,76,1,3.5
79406,49,2,3.0
79407,39,2,4.25
79407,84,2,0.8
79407,69,1,3.25
79408,58,1,3.5
79408,74,1,3.5
79409,47,1,3.0
79409,69,1,3.25
79410,30,2,3.0
79411,50,2,2.5
79412,28,1,2.0
79413,30,2,3.0
79413,74,1,3.5
79414,47,1,3.0
79415,42,1,2.5
79415,76,1,3.5
79416,49,3,3.0
79416,74,1,3.5
79417,50,1,2.5
79417,11,1,8.95
79418,46,1,2.5
79419,51,1,3.0
79420,31,1,2.2
79421,42,2,2.5
79422,46,2,2.5
79423,41,3,4.25
79423,63,2,0.8
79423,71,1,3.75
79424,49,2,3.0
79425,61,1,4.75
79426,58,1,3.5
79426,70,1,3.25
79427,87,1,3.0
79428,32,1,3.0
79429,25,1,2.2
79430,42,1,2.5
79430,16,1,8.95
79431,42,2,2.5
79432,28,3,2.0
79432,72,1,3.25
79432,83,1,14.0
79433,24,2,3.0
79434,55,1,4.0
79434,73,1,3.75
79435,44,3,2.5
79435,79,1,3.75
79436,87,2,3.0
79437,40,1,3.75
79437,72,1,3.25
79438,57,1,3.1
79438,74,1,3.5
79439,43,1,3.0
79440,24,2,3.0
79441,63,2,0.8
79441,70,1,3.25
79442,36,1,3.75
79443,39,1,4.25
79443,84,1,0.8
79444,27,2,3.5
79444,72,1,3.25
79445,57,1,3.1
79445,77,1,3.0
79446,49,1,3.0
79446,18,1,10.95
79447,30,1,3.0
79447,76,1,3.5
79448,29,2,2.5
79449,57,1,3.1
79450,40,1,3.75
79451,54,1,2.5
79452,39,1,4.25
79452,65,1,0.8
79453,24,2,3.0
79453,74,1,3.5
79454,41,3,4.25
79454,63,2,0.8
79455,39,1,4.25
79455,65,1,0.8
79455,9,1,22.5
79456,50,1,2.5
79457,60,1,3.75
79458,56,1,2.55
79459,51,1,3.0
79459,72,1,3.25
79460,27,1,3.5
79460,77,1,3.0
79461,61,1,4.75
79461,71,1,3.75
79462,46,2,2.5
79463,52,1,2.5
79463,74,1,3.5
79464,55,1,4.0
79464,76,1,3.5
79465,33,1,3.5
79465,71,1,3.75
79466,39,3,4.25
79466,63,1,0.8
79467,50,1,2.5
79468,55,1,4.0
79468,71,1,3.75
79469,45,2,3.0
79470,46,1,2.5
79470,70,1,3.25
79471,52,1,2.5
79472,60,2,3.75
79473,30,3,3.0
79474,46,2,2.5
79475,42,1,2.5
79476,26,1,3.0
79477,37,1,3.0
79477,63,2,0.8
79478,55,2,4.0
79479,37,1,3.0
79479,84,1,0.8
79479,73,1,3.75
79480,42,1,2.5
79480,76,1,3.5
79481,36,2,3.75
79482,34,1,2.45
79482,74,1,3.5
79483,58,1,3.5
79484,33,2,3.5
79485,28,2,2.0
79486,50,1,2.5
79487,54,1,2.5
79487,72,1,3.25
79488,28,2,2.0
79489,32,3,3.0
79489,79,1,3.75
79490,61,1,4.75
79491,36,1,3.75
79492,39,2,4.25
79492,84,1,0.8
79493,36,1,3.75
79494,38,2,3.75
79494,63,2,0.8
79495,52,1,2.5
79495,78,1,4.5
79496,37,1,3.0
79496,74,1,3.5
79497,29,1,2.5
79498,22,1,2.0
79499,44,2,2.5
79499,72,1,3.25
79500,58,2,3.5
79501,54,2,2.5
79501,78,1,4.5
79502,49,1,3.0
79502,15,1,9.25
79503,55,1,4.0
79503,79,1,3.75
79504,45,1,3.0
79504,12,1,8.95
79505,57,3,3.1
79506,60,1,3.75
79506,78,1,4.5
79507,53,1,3.0
79507,77,1,3.0
79507,5,1,15.0
79508,44,3,2.5
79509,44,2,2.5
79509,79,1,3.75
79509,18,1,10.95
79510,55,2,4.0
79511,36,2,3.75
79512,54,1,2.5
79513,23,1,2.5
79514,52,1,2.5
79515,48,3,2.5
79515,70,1,3.25
79516,56,1,2.55
79517,36,1,3.75
79518,36,1,3.75
79518,78,1,4.5
79519,61,1,4.75
79519,69,1,3.25
79520,26,2,3.0
79520,78,1,4.5
79521,47,2,3.0
79522,53,2,3.0
79522,77,1,3.0
79523,45,3,3.0
79524,31,3,2.2
79525,53,2,3.0
79526,38,2,3.75
79526,63,1,0.8
79527,35,1,3.1
79527,77,1,3.0
79528,27,1,3.5
79529,55,1,4.0
79530,24,1,3.0
79530,70,1,3.25
79531,23,1,2.5
79532,44,3,2.5
79532,69,1,3.25
79533,22,2,2.0
79534,57,1,3.1
79535,22,3,2.0
79536,26,1,3.0
79537,60,1,3.75
79538,46,1,2.5
79539,25,2,2.2
79540,59,1,4.5
79540,8,1,45.0
79541,28,1,2.0
79541,20,1,7.6
79542,57,2,3.1
79543,37,1,3.0
79544,34,3,2.45
79545,31,1,2.2
79546,57,1,3.1
79547,60,2,3.75
79548,41,1,4.25
79548,63,1,0.8
79549,26,1,3.0
79549,77,1,3.0
79550,32,2,3.0
79550,75,1,3.5
79551,52,2,2.5
79552,23,1,2.5
79552,70,1,3.25
79553,54,1,2.5
79554,46,1,2.5
79554,79,1,3.75
79555,49,1,3.0
79556,30,1,3.0
79557,30,2,3.0
79558,27,1,3.5
79558,73,1,3.75
79559,46,2,2.5
79560,48,3,2.5
79561,43,1,3.0
79562,57,2,3.1
79563,48,1,2.5
79564,59,2,4.5
79564,74,1,3.5
79565,31,1,2.2
79565,69,1,3.25
79566,45,3,3.0
79567,32,1,3.0
79568,50,2,2.5
79569,52,2,2.5
79570,27,1,3.5
79570,72,1,3.25
79571,52,1,2.5
79571,79,1,3.75
79572,52,1,2.5
79573,32,2,3.0
79574,55,3,4.0
79575,28,1,2.0
79576,51,1,3.0
79577,33,3,3.5
79578,47,1,3.0
79578,79,1,3.75
79579,49,1,3.0
79580,22,1,2.0
79581,42,1,2.5
79581,78,1,4.5
79581,9,1,22.5
79582,42,3,2.5
79582,70,1,3.25
79583,44,2,2.5
79583,75,1,3.5
79584,61,2,4.75
79585,29,1,2.5
79585,8,1,45.0
79586,46,1,2.5
79587,34,1,2.45
79587,69,1,3.25
79588,36,1,3.75
79589,39,1,4.25
79589,64,1,0.8
79590,28,1,2.0
79591,26,2,3.0
79592,41,1,4.25
79592,65,2,0.8
79592,76,1,3.5
79593,36,1,3.75
79593,70,1,3.25
79594,60,1,3.75
79595,46,1,2.5
79596,36,2,3.75
79597,50,1,2.5
79598,31,1,2.2
79599,26,3,3.0
79600,49,2,3.0
79601,37,2,3.0
79601,84,2,0.8
79602,27,1,3.5
79602,74,1,3.5
79603,53,1,3.0
79604,45,1,3.0
79605,53,1,3.0
79605,79,1,3.75
79606,22,1,2.0
79607,28,2,2.0
79608,56,2,2.55
79609,36,3,3.75
79610,36,2,3.75
79611,36,2,3.75
79612,58,1,3.5
79612,70,1,3.25
79613,43,1,3.0
79614,59,3,4.5
79615,36,1,3.75
79615,79,1,3.75
79616,54,3,2.5
79617,37,1,3.0
79618,50,2,2.5
79619,61,1,4.75
79620,38,1,3.75
79620,64,2,0.8
79621,43,1,3.0
79621,72,1,3.25
79622,31,2,2.2
79623,36,1,3.75
79624,50,1,2.5
79624,73,1,3.75
79625,29,1,2.5
79625,77,1,3.0
79626,29,1,2.5
79627,37,1,3.0
79627,63,1,0.8
79627,82,1,12.0
79628,42,1,2.5
79629,33,2,3.5
79630,28,1,2.0
79631,27,2,3.5
79632,47,2,3.0
79633,24,2,3.0
79634,26,2,3.0
79635,42,1,2.5
79635,72,1,3.25
79636,36,1,3.75
79637,33,1,3.5
79638,26,1,3.0
79639,47,1,3.0
79640,29,1,2.5
79641,59,1,4.5
79641,69,1,3.25
79642,40,1,3.75
79642,84,1,0.8
79643,44,1,2.5
79643,75,1,3.5
79643,8,1,45.0
79644,29,2,2.5
79645,54,1,2.5
79645,72,1,3.25
79646,53,1,3.0
79647,56,1,2.55
79648,50,2,2.5
79649,57,1,3.1
79650,30,1,3.0
79650,78,1,4.5
79651,56,1,2.55
79651,15,1,9.25
79652,29,1,2.5
79653,34,2,2.45
79654,42,1,2.5
79655,23,1,2.5
79656,57,1,3.1
79656,71,1,3.75
79657,45,1,3.0
79657,70,1,3.25
79658,36,1,3.75
79658,69,1,3.25
79658,21,1,13.33
79659,50,1,2.5
79659,77,1,3.0
79660,26,1,3.0
79661,28,2,2.0
79662,32,2,3.0
79663,25,1,2.2
79663,71,1,3.75
79664,26,2,3.0
79665,57,2,3.1
79666,44,1,2.5
79666,78,1,4.5
79667,54,2,2.5
79668,46,2,2.5
79669,38,1,3.75
79669,64,2,0.8
79669,54,2,2.5
79670,42,1,2.5
79670,73,1,3.75
79671,23,1,2.5
79671,18,1,6.4
79672,53,2,3.0
79673,42,1,2.5
79674,38,2,3.75
79674,64,2,0.8
79675,51,1,3.0
79676,57,1,3.1
79676,73,1,3.75
79677,55,1,4.0
79678,28,1,2.0
79679,58,1,3.5
79679,15,1,9.25
79680,39,1,4.25
79680,65,1,0.8
79680,74,1,3.5
79681,26,1,3.0
79682,22,2,2.0
79683,49,1,3.0
79684,48,1,2.5
79685,35,1,3.1
79685,17,1,9.5
79686,37,2,3.0
79686,63,2,0.8
79686,77,1,3.0
79687,84,2,0.8
79688,38,1,3.75
79688,63,1,0.8
79689,60,2,3.75
79690,58,2,3.5
79691,39,2,4.25
79691,84,1,0.8
79691,71,1,3.75
79692,24,2,3.0
79693,28,1,2.0
79694,58,2,3.5
79694,83,1,14.0
79695,57,2,3.1
79696,45,1,3.0
79697,52,2,2.5
79697,9,1,22.5
79698,32,1,3.0
79699,26,3,3.0
79700,24,3,3.0
79701,23,3,2.5
79701,73,1,3.75
79702,23,1,2.5
79703,23,2,2.5
79704,61,3,4.75
79705,50,2,2.5
79705,79,1,3.75
79706,47,1,3.0
79707,56,2,2.55
79708,40,3,3.75
79708,64,2,0.8
79709,87,3,3.0
79709,69,1,3.25
79709,81,1,28.0
79710,24,3,3.0
79711,22,1,2.0
79712,46,1,2.5
79713,57,2,3.1
79714,32,1,3.0
79714,14,1,8.95
79715,60,1,3.75
79716,61,3,4.75
79717,56,1,2.55
79718,28,3,2.0
79718,71,1,3.75
79719,41,2,4.25
79719,64,2,0.8
79720,61,3,4.75
79721,31,2,2.2
79722,34,3,2.45
79723,87,3,2.1
79723,72,3,2.65
79723,2,1,18.0
79724,54,2,2.5
79725,47,2,3.0
79725,79,1,3.75
79726,26,1,3.0
79727,30,1,3.0
79727,71,1,3.75
79728,60,1,3.75
79729,34,3,2.45
79730,37,3,3.0
79730,84,1,0.8
79731,32,1,3.0
79732,26,1,3.0
79733,50,3,2.5
79734,49,2,3.0
79734,74,1,3.5
79735,43,2,3.0
79736,60,2,3.75
79737,24,3,3.0
79737,75,1,3.5
79738,54,1,2.5
79739,50,3,2.5
79740,24,1,3.0
79740,75,1,3.5
79741,27,2,3.5
79741,74,1,3.5
79742,45,2,3.0
79743,30,2,3.0
79744,55,2,4.0
79744,71,1,3.75
79745,31,3,2.2
79746,61,1,4.75
79747,54,1,2.5
79748,55,1,4.0
79748,82,1,12.0
79749,54,1,2.5
79750,22,1,2.0
79750,21,1,13.33
79751,49,1,3.0
79752,29,2,2.5
79753,34,3,2.45
79753,71,1,3.75
79754,29,2,2.5
79754,74,1,3.5
79755,22,1,2.0
79756,64,2,0.8
79756,72,1,3.25
79757,25,3,2.2
79758,44,2,2.5
79758,70,1,3.25
79759,28,1,2.0
79760,32,1,3.0
79761,42,2,2.5
79762,61,2,4.75
79763,29,1,2.5
79763,74,1,3.5
79764,53,2,3.0
79765,50,2,2.5
79766,46,1,2.5
79766,76,1,3.5
79767,28,2,2.0
79768,30,1,3.0
79768,76,1,3.5
79769,38,2,3.75
79769,63,1,0.8
79769,79,1,3.75
79770,46,1,2.5
79771,31,1,2.2
79771,69,1,3.25
79771,5,1,15.0
79772,46,2,2.5
79773,33,1,3.5
79774,45,1,3.0
79775,41,2,4.25
79775,65,1,0.8
79776,59,1,4.5
79777,28,2,2.0
79777,74,1,3.5
79778,56,2,2.55
79778,77,1,3.0
79779,50,1,2.5
79780,30,1,3.0
79781,61,2,4.75
79781,73,1,3.75
79782,34,2,2.45
79783,26,1,3.0
79784,26,1,3.0
79785,45,2,3.0
79785,74,1,3.5
79786,71,1,3.75
79787,41,1,4.25
79787,64,2,0.8
79788,26,1,3.0
79788,76,1,3.5
79789,60,2,3.75
79790,26,1,3.0
79791,34,2,2.45
79792,52,1,2.5
79792,81,1,28.0
79793,59,2,4.5
79793,76,1,3.5
79794,50,2,2.5
79794,8,1,45.0
79795,61,1,4.75
79796,37,1,3.0
79796,65,2,0.8
79797,49,1,3.0
79797,9,1,22.5
79798,26,1,3.0
79799,53,2,3.0
79800,46,2,2.5
79800,79,1,3.75
79801,34,1,2.45
79802,41,2,4.25
79802,63,1,0.8
79802,70,1,3.25
79803,58,1,3.5
79803,78,1,4.5
79804,55,1,4.0
79805,57,2,3.1
79806,71,1,3.75
79807,34,1,2.45
79808,56,2,2.55
79809,71,1,3.75
79809,71,1,3.75
79810,53,1,3.0
79811,55,1,4.0
79812,55,3,4.0
79813,40,2,3.75
79813,84,1,0.8
79814,55,1,4.0
79815,31,2,2.2
79816,59,1,4.5
79817,26,1,3.0
79818,52,1,2.5
79819,53,1,3.0
79820,25,2,2.2
79820,71,1,3.75
79821,60,2,3.75
79822,60,3,3.75
79822,75,1,3.5
79823,44,2,2.5
79824,45,2,3.0
79825,29,1,2.5
79826,31,1,2.2
79827,48,2,2.5
79827,81,1,28.0
79828,29,1,2.5
79829,57,2,3.1
79830,22,1,2.0
79831,22,1,2.0
79831,75,1,3.5
79832,29,2,2.5
79832,71,1,3.75
79833,45,2,3.0
79834,52,2,2.5
79835,23,1,2.5
79836,24,2,3.0
79837,53,1,3.0
79837,76,1,3.5
79838,26,2,3.0
79839,32,1,3.0
79840,57,2,3.1
79841,33,1,3.5
79842,51,2,3.0
79843,51,2,3.0
79844,30,2,3.0
79845,59,1,4.5
79846,41,2,4.25
79846,63,2,0.8
79846,73,1,3.75
79847,34,1,2.45
79848,26,3,3.0
79849,59,1,4.5
79850,59,1,4.5
79851,48,2,2.5
79852,40,1,3.75
79852,63,2,0.8
79853,24,1,3.0
79854,60,2,3.75
79855,87,1,3.0
79856,22,2,2.0
79857,48,2,2.5
79858,38,1,3.75
79858,65,2,0.8
79858,76,1,3.5
79859,53,2,3.0
79860,43,1,3.0
79861,30,1,3.0
79862,22,1,2.0
79862,79,1,3.75
79863,47,2,3.0
79863,79,1,3.75
79864,60,1,3.75
79864,72,1,3.25
79864,20,1,7.6
79865,40,2,3.75
79865,64,2,0.8
79866,35,2,3.1
79867,32,2,3.0
79868,58,2,3.5
79869,61,1,4.75
79870,57,2,3.1
79871,59,1,4.5
79871,71,1,3.75
79872,47,1,3.0
79873,59,1,4.5
79874,38,3,3.75
79874,65,1,0.8
79875,30,2,3.0
79876,27,1,3.5
79877,24,2,3.0
79878,48,1,2.5
79879,42,3,2.5
79879,72,1,3.25
79880,35,3,3.1
79881,24,1,3.0
79882,45,2,3.0
79882,74,1,3.5
79883,26,1,3.0
79884,25,1,2.2
79885,27,1,3.5
79886,39,1,4.25
79886,64,1,0.8
79887,39,2,4.25
79887,65,2,0.8
79888,61,1,4.75
79888,74,1,3.5
79889,41,2,4.25
79889,84,2,0.8
79890,57,1,3.1
79891,42,1,2.5
79892,43,1,3.0
79892,76,1,3.5
79893,58,1,3.5
79894,43,1,3.0
79895,45,1,3.0
79896,59,3,4.5
79897,53,2,3.0
79898,55,2,4.0
79899,37,1,3.0
79899,84,2,0.8
79900,46,2,2.5
79900,10,1,10.0
79901,46,2,2.5
79901,21,1,13.33
79902,55,2,4.0
79903,71,1,3.75
79904,27,2,3.5
79905,59,2,4.5
79906,33,1,3.5
79906,75,1,3.5
79907,38,1,3.75
79907,63,1,0.8
79908,23,3,2.5
79909,43,1,3.0
79910,29,2,2.5
79911,30,2,3.0
79912,39,1,4.25
79912,63,1,0.8
79913,47,2,3.0
79914,41,2,4.25
79914,64,1,0.8
79915,22,1,2.0
79916,50,3,2.5
79916,71,1,3.75
79917,34,2,2.45
79918,52,2,2.5
79919,55,2,4.0
79920,49,1,3.0
79921,55,2,4.0
79922,33,2,3.5
79923,58,3,3.5
79924,47,1,3.0
79924,81,1,28.0
79925,27,2,3.5
79925,79,1,3.75
79926,40,1,3.75
79926,63,1,0.8
79926,74,1,3.5
79927,23,1,2.5
79928,23,2,2.5
79929,57,1,3.1
79929,77,1,3.0
79930,39,1,4.25
79930,65,2,0.8
79931,32,2,3.0
79931,18,1,6.4
79932,22,1,2.0
79932,69,1,3.25
79933,60,2,3.75
79933,5,1,15.0
79934,29,1,2.5
79935,22,1,2.0
79936,40,3,3.75
79936,84,2,0.8
79937,59,2,4.5
79937,72,1,3.25
79938,55,1,4.0
79938,75,1,3.5
79939,42,2,2.5
79940,52,2,2.5
79941,50,2,2.5
79942,61,2,4.75
79943,46,2,2.5
79944,39,2,4.25
79944,84,1,0.8
79945,37,2,3.0
79945,64,2,0.8
79945,7,1,19.75
79946,26,2,3.0
79947,41,2,4.25
